HOSPCODE|HID|HOUSE_ID|HOUSETYPE|ROOMNO|CONDO|HOUSE|SOISUB|SOIMAIN|ROAD|VILLANAME|VILLAGE|TAMBON|AMPUR|CHANGWAT|TELEPHONE|LATITUDE|LONGITUDE|NFAMILY|LOCATYPE|VHVID|HEADID|TOILET|WATER|WATERTYPE|GARBAGE|HOUSING|DURABILITY|CLEANLINESS|VENTILATION|LIGHT|WATERTM|MFOOD|BCONTROL|ACONTROL|CHEMICAL|OUTDATE|D_UPDATE
07522|1180||0|||27/1|||||05|07|02|56||||1||003649|003615||||||||||||||||20101009000000
07522|1181||0|||27|||||05|07|02|56||||1||003619|000000||||||||||||||||20101009000000
07522|1182||0|||28/1|||||05|07|02|56||||1||003705|000000||||||||||||||||20101009000000
07522|1183||0|||31|||||05|07|02|56||||1||003649|003628||||||||||||||||20101009000000
07522|1184||0|||29|||||05|07|02|56||||1||003529|003631||||||||||||||||20101009000000
07522|1185|5602012637|0|||291|||||05|07|02|56||||1||003556|000000||||||||||||||||20101009000000
07522|1186||0|||3|||||05|07|02|56||||1||003407|000000||||||||||||||||20101009000000
07522|1187||0|||3/1|||||05|07|02|56||||1||003407|003645||||||||||||||||20101009000000
07522|1188||0|||30|||||05|07|02|56||||1||003649|000000||||||||||||||||20101009000000
07522|1189||0|||30/1|||||05|07|02|56||||1||003228|000000||||||||||||||||20101009000000
07522|1191||0|||34/2|||||05|07|02|56||||1||003769|000000||||||||||||||||20101009000000
07522|1193||0|||372|||||05|07|02|56||||1||003584|003659||||||||||||||||20101009000000
07522|1194||0|||2/1|||||05|07|02|56||||1||003407|000000||||||||||||||||20101009000000
07522|1195||0|||31/1|||||05|07|02|56||||1||003649|000000||||||||||||||||20101009000000
07522|1198||0|||318|||||05|07|02|56||||1||003314|000000||||||||||||||||20101009000000
07522|1199||0|||32|||||05|07|02|56||||1||003649|000000||||||||||||||||20101009000000
07522|1200||0|||33|||||05|07|02|56||||1||003384|003674||||||||||||||||20101009000000
07522|1202||0|||23/2|||||05|07|02|56||||1||003380|000000||||||||||||||||20101009000000
07522|1203||0|||249/1|||||05|07|02|56||||1||003502|000000||||||||||||||||20101009000000
07522|1206||0|||241|||||05|07|02|56||||1||003407|003686||||||||||||||||20101009000000
07522|1207||0|||24/1|||||05|07|02|56||||1||003705|003692||||||||||||||||20101009000000
07522|1208||0|||267/2|||||05|07|02|56||||1||003584|000000||||||||||||||||20101009000000
07522|1210||0|||25|||||05|07|02|56||||1||003705|000000||||||||||||||||20101009000000
07522|1212||0|||24|||||05|07|02|56||||1||003705|000000||||||||||||||||20101009000000
07522|1213|5602009271|0|||23|||||05|07|02|56||||1||003529|003712||||||||||||||||20101009000000
07522|1215||0|||22|||||05|07|02|56||||1||003228|000000||||||||||||||||20101009000000
07522|1216||0|||21|||||05|07|02|56||||1||003584|003727||||||||||||||||20101009000000
07522|1218||0|||20/1|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1219||0|||20|||||05|07|02|56||||1||003529|000000||||||||||||||||20101009000000
07522|1220||0|||2/2|||||05|07|02|56||||1||003407|003736||||||||||||||||20101009000000
07522|1222||0|||266/1|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1223||0|||267/1|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1224||0|||233/1|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1225||0|||267|||||05|07|02|56||||1||003502|003750||||||||||||||||20101009000000
07522|1226||0|||25/1|||||05|07|02|56||||1||000000|003755||||||||||||||||20101009000000
07522|1227||0|||266|||||05|07|02|56||||1||003584|000000||||||||||||||||20101009000000
07522|1228||0|||264|||||05|07|02|56||||1||003769|003757||||||||||||||||20101009000000
07522|1230||0|||374|||||05|07|02|56||||1||003407|000000||||||||||||||||20101009000000
07522|1231||0|||262|||||05|07|02|56||||1||003769|003769||||||||||||||||20101009000000
07522|1232||0|||26|||||05|07|02|56||||1||003649|000000||||||||||||||||20101009000000
07522|1235||0|||26/1|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1236||0|||26/2|||||05|07|02|56||||1||003705|000000||||||||||||||||20101009000000
07522|1238||0|||261|||||05|07|02|56||||1||000000|003780||||||||||||||||20101009000000
07522|1239||0|||375|||||05|07|02|56||||1||000000|003783||||||||||||||||20101009000000
07522|2072||0|||29/1|||||05|07|02|56||||1|2|000000|006111||||||||||||||||20110113113805
07522|2115||0|||28/2|||||05|07|02|56||||1|2|000000|006195||||||||||||||||20110512101938
07522|2248||0|||235|||||05|07|02|56||||1|2|000000|000000||||||||||||||||20130306101309
07522|1241||0|||211|||||06|07|02|56||||1||004136|000000||||||||||||||||20101009000000
07522|1243||0|||213/2|||||06|07|02|56||||1||004136|003789||||||||||||||||20101009000000
07522|1244||0|||214/2|||||06|07|02|56||||1||003870|003799||||||||||||||||20101009000000
07522|1245||0|||214/1|||||06|07|02|56||||1||004096|003802||||||||||||||||20101009000000
07522|1246||0|||214|||||06|07|02|56||||1||004136|003807||||||||||||||||20101009000000
07522|1247||0|||213/4|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1248||0|||213/3|||||06|07|02|56||||1||004136|003813||||||||||||||||20101009000000
07522|1249||0|||213/1|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1250||0|||213|||||06|07|02|56||||1||004096|000000||||||||||||||||20101009000000
07522|1251||0|||209|||||06|07|02|56||||1||004125|000000||||||||||||||||20101009000000
07522|1252||0|||212|||||06|07|02|56||||1||003838|003838||||||||||||||||20101009000000
07522|1253||0|||216|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1254||0|||210|||||06|07|02|56||||1||004096|000000||||||||||||||||20101009000000
07522|1255||0|||209/1|||||06|07|02|56||||1||004125|003843||||||||||||||||20101009000000
07522|1256||0|||228|||||06|07|02|56||||1||004174|003847||||||||||||||||20101009000000
07522|1257||0|||212/1|||||06|07|02|56||||1||003851|003852||||||||||||||||20101009000000
07522|1258||0|||233|||||06|07|02|56||||1||004174|003855||||||||||||||||20101009000000
07522|1259||0|||226/2|||||06|07|02|56||||1||004136|003862||||||||||||||||20101009000000
07522|1260||0|||229|||||06|07|02|56||||1||003898|000000||||||||||||||||20101009000000
07522|1261||0|||229/1|||||06|07|02|56||||1||003870|003869||||||||||||||||20101009000000
07522|1262||0|||230|||||06|07|02|56||||1||003898|000000||||||||||||||||20101009000000
07522|1264||0|||231|||||06|07|02|56||||1||004156|000000||||||||||||||||20101009000000
07522|1265||0|||231/1|||||06|07|02|56||||1|2|004156|003882||||||||||||||||20130303131414
07522|1266||0|||232|||||06|07|02|56||||1||004156|003888||||||||||||||||20101009000000
07522|1267||0|||226/1|||||06|07|02|56||||1||004125|003893||||||||||||||||20101009000000
07522|1268||0|||232/2|||||06|07|02|56||||1||003898|003897||||||||||||||||20101009000000
07522|1269||0|||224/2|||||06|07|02|56||||1||003898|003902||||||||||||||||20101009000000
07522|1270|56029006118|0|||233/1|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1271||0|||233/2|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1273||0|||234|||||06|07|02|56||||1||004136|000000||||||||||||||||20101009000000
07522|1274||0|||234/1|||||06|07|02|56||||1||003898|000000||||||||||||||||20101009000000
07522|1275||0|||235|||||06|07|02|56||||1||003851|003921||||||||||||||||20111102104633
07522|1277||0|||196|||||06|07|02|56||||1||003870|003926||||||||||||||||20101009000000
07522|1278||0|||232/1|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1279||0|||221/2|||||06|07|02|56||||1||004136|003932||||||||||||||||20101009000000
07522|1280||0|||217|||||06|07|02|56||||1||003851|000000||||||||||||||||20101009000000
07522|1282||0|||218/1|||||06|07|02|56||||1||003946|000000||||||||||||||||20101009000000
07522|1283|5602023136|0|||218/2|||||06|07|02|56||||1||003946|003945||||||||||||||||20101009000000
07522|1284||0|||219|||||06|07|02|56||||1||004136|003949||||||||||||||||20101009000000
07522|1285||0|||219/1|||||06|07|02|56||||1||004136|003956||||||||||||||||20101009000000
07522|1287||0|||220|||||06|07|02|56||||1||003898|003960||||||||||||||||20101009000000
07522|1288||0|||226|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1289||0|||221/1|||||06|07|02|56||||1||003851|003970||||||||||||||||20101009000000
07522|1290||0|||225|||||06|07|02|56||||1||004096|003979||||||||||||||||20101009000000
07522|1291||0|||221/3|||||06|07|02|56||||1||000000|003985||||||||||||||||20101009000000
07522|1292||0|||222|||||06|07|02|56||||1||004096|003990||||||||||||||||20101009000000
07522|1294||0|||223/1|||||06|07|02|56||||1||003870|003992||||||||||||||||20101009000000
07522|1295||0|||223/2|||||06|07|02|56||||1||004156|003995||||||||||||||||20101009000000
07522|1296||0|||223/3|||||06|07|02|56||||1||003870|000000||||||||||||||||20101009000000
07522|1297||0|||223/4|||||06|07|02|56||||1||003870|004005||||||||||||||||20101009000000
07522|1298||0|||224|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1300||0|||221|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1301||0|||204|||||06|07|02|56||||1||004174|004013||||||||||||||||20101009000000
07522|1303||1|||200|||||06|07|02|56||||1|2|003870|004020|1|1|4|4|1|1|1|1|1|1|1|1|1|||20130304105006
07522|1304||0|||201|||||06|07|02|56||||1||003946|000000||||||||||||||||20101009000000
07522|1305||0|||202|||||06|07|02|56||||1||003946|004029||||||||||||||||20101009000000
07522|1306||0|||202/1|||||06|07|02|56||||1||003946|004030||||||||||||||||20101009000000
07522|1307||0|||202/2|||||06|07|02|56||||1||003946|000000||||||||||||||||20101009000000
07522|1308||0|||202/4|||||06|07|02|56||||1||003946|000000||||||||||||||||20101009000000
07522|1309||0|||237|||||06|07|02|56||||1||003851|000000||||||||||||||||20101009000000
07522|1310|5602009459|0|||203|||||06|07|02|56||||1||003946|004047||||||||||||||||20101009000000
07522|1311||0|||197|||||06|07|02|56||||1||003870|000000||||||||||||||||20101009000000
07522|1312||0|||204/1|||||06|07|02|56||||1||004174|000000||||||||||||||||20101009000000
07522|1313||0|||204/2|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1314||0|||204/3|||||06|07|02|56||||1|2|004174|004066||||||||||||||||20121011132602
07522|1315||0|||205|||||06|07|02|56||||1||004125|004068||||||||||||||||20101009000000
07522|1316||0|||206|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1317||0|||207|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1318||0|||198|||||06|07|02|56||||1||003946|000000||||||||||||||||20101009000000
07522|1321||0|||189|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1322||0|||1|||||06|07|02|56||||1||000000|004085||||||||||||||||20101009000000
07522|1328||0|||170|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1329||0|||171/1|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1330||0|||199|||||06|07|02|56||||1||004096|004095||||||||||||||||20101009000000
07522|1332||0|||235/1|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1333||0|||190|||||06|07|02|56||||1||004174|004101||||||||||||||||20101009000000
07522|1334||0|||191|||||06|07|02|56||||1||000000|004107||||||||||||||||20101009000000
07522|1335||0|||192|||||06|07|02|56||||1||003898|000000||||||||||||||||20101009000000
07522|1336||0|||193|||||06|07|02|56||||1|2|003870|006313||||||||||||||||20121011134325
07522|1337||0|||193/1|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1338||0|||194|||||06|07|02|56||||1||003946|000000||||||||||||||||20101009000000
07522|1339||0|||195|||||06|07|02|56||||1||003870|000000||||||||||||||||20101009000000
07522|1340||0|||208|||||06|07|02|56||||1||004125|004123||||||||||||||||20101009000000
07522|1342||0|||245|||||06|07|02|56||||1||004096|000000||||||||||||||||20101009000000
07522|1343||0|||207/1|||||06|07|02|56||||1||004125|004132||||||||||||||||20101009000000
07522|1346||0|||252|||||06|07|02|56||||1||004136|004135||||||||||||||||20101009000000
07522|1347||0|||250|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1348||0|||249|||||06|07|02|56||||1||004156|004142||||||||||||||||20101009000000
07522|1349||0|||248|||||06|07|02|56||||1||004174|004150||||||||||||||||20101009000000
07522|1350||0|||277|||||06|07|02|56||||1||003851|000000||||||||||||||||20101009000000
07522|1351||0|||246|||||06|07|02|56||||1||004156|004157||||||||||||||||20101009000000
07522|1352||0|||278|||||06|07|02|56||||1||003851|000000||||||||||||||||20101009000000
07522|1353||0|||244/2|||||06|07|02|56||||1||000000|004160||||||||||||||||20101009000000
07522|1354||0|||244|||||06|07|02|56||||1||004096|004162||||||||||||||||20101009000000
07522|1355||0|||243|||||06|07|02|56||||1||003851|004166||||||||||||||||20101009000000
07522|1357||0|||242|||||06|07|02|56||||1||004156|000000||||||||||||||||20101009000000
07522|1358||0|||241|||||06|07|02|56||||1||004174|004173||||||||||||||||20101009000000
07522|1359||0|||240|||||06|07|02|56||||1||000000|004179||||||||||||||||20101009000000
07522|1360||0|||238|||||06|07|02|56||||1||004156|000000||||||||||||||||20101009000000
07522|1361||0|||247|||||06|07|02|56||||1||004125|004183||||||||||||||||20101009000000
07522|1363||0|||9809|||||06|07|02|56||||1||003851|004187||||||||||||||||20101009000000
07522|1364||0|||9|||||06|07|02|56||||1||004174|004190||||||||||||||||20101009000000
07522|1367||0|||265|||||06|07|02|56||||1||004156|004195||||||||||||||||20101009000000
07522|1368||0|||370/1|||||06|07|02|56||||1||003898|000000||||||||||||||||20101009000000
07522|1370||0|||295|||||06|07|02|56||||1||004125|004205||||||||||||||||20101009000000
07522|1371||0|||290|||||06|07|02|56||||1||004096|004211||||||||||||||||20101009000000
07522|1372||0|||289|||||06|07|02|56||||1|2|004096|004215||||||||||||||||20121011142601
07522|1373||0|||287|||||06|07|02|56||||1||004125|000000||||||||||||||||20101009000000
07522|1374||0|||286|||||06|07|02|56||||1||004125|000000||||||||||||||||20101009000000
07522|1375||0|||279|||||06|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1377||0|||278/1|||||06|07|02|56||||1|2|003851|004225||||||||||||||||20121011142747
07522|1378||0|||371|||||06|07|02|56||||1||003898|000000||||||||||||||||20101009000000
07522|1379||0|||186/1|||||07|07|02|56||||1||004247|004246||||||||||||||||20101009000000
07522|1380||0|||183|||||07|07|02|56||||1||004256|000000||||||||||||||||20101009000000
07522|1381||0|||184|||||07|07|02|56||||1|2|004260|004259||||||||||||||||20121001140149
07522|1382||0|||186|||||07|07|02|56||||1||004247|004262||||||||||||||||20101009000000
07522|1383||0|||186/2|||||07|07|02|56||||1||004267|000000||||||||||||||||20101009000000
07522|1384||0|||186/3|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1385||0|||167|||||07|07|02|56||||1||004491|004272||||||||||||||||20101009000000
07522|1386||0|||170/2|||||07|07|02|56||||1||000000|004275||||||||||||||||20101009000000
07522|1387||0|||170/1|||||07|07|02|56||||1||004629|000000||||||||||||||||20101009000000
07522|1388||0|||170|||||07|07|02|56||||1||004491|000000||||||||||||||||20101009000000
07522|1390||0|||169/2|||||07|07|02|56||||1||004387|004286||||||||||||||||20101009000000
07522|1391||0|||169/1|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1392||0|||169|||||07|07|02|56||||1||004387|000000||||||||||||||||20101009000000
07522|1393||0|||168/1|||||07|07|02|56||||1||000000|004293||||||||||||||||20101009000000
07522|1394||0|||164|||||07|07|02|56||||1||004256|000000||||||||||||||||20101009000000
07522|1395||0|||167/1|||||07|07|02|56||||1||000000|004301||||||||||||||||20101009000000
07522|1396||0|||172|||||07|07|02|56||||1||004382|004305||||||||||||||||20101009000000
07522|1397||0|||166/1|||||07|07|02|56||||1||004256|004309||||||||||||||||20101009000000
07522|1398||0|||166|||||07|07|02|56||||1||004256|004313||||||||||||||||20101009000000
07522|1399||0|||165/3|||||07|07|02|56||||1||004260|000000||||||||||||||||20101009000000
07522|1400||0|||165|||||07|07|02|56||||1|2|004247|004323||||||||||||||||20121011145206
07522|1401||0|||187|||||07|07|02|56||||1||004334|000000||||||||||||||||20101009000000
07522|1402||0|||163|||||07|07|02|56||||1||004256|004339||||||||||||||||20101009000000
07522|1403||0|||272|||||07|07|02|56||||1||004624|000000||||||||||||||||20101009000000
07522|1404||0|||162/1|||||07|07|02|56||||1||004260|004346||||||||||||||||20101009000000
07522|1405||0|||162|||||07|07|02|56||||1||004376|004352||||||||||||||||20101009000000
07522|1406||0|||168|||||07|07|02|56||||1||004260|004357||||||||||||||||20101009000000
07522|1407||0|||175/2|||||07|07|02|56||||1||004387|004360||||||||||||||||20101009000000
07522|1408||0|||182|||||07|07|02|56||||1||000000|004367||||||||||||||||20101009000000
07522|1409||0|||181|||||07|07|02|56||||1|2|004394|004370||||||||||||||||20121011150009
07522|1410||0|||180|||||07|07|02|56||||1||004376|000000||||||||||||||||20101009000000
07522|1411||0|||179|||||07|07|02|56||||1||004376|004376||||||||||||||||20101009000000
07522|1412||0|||178/2|||||07|07|02|56||||1||004267|004379||||||||||||||||20101009000000
07522|1413||0|||178/1|||||07|07|02|56||||1||004382|004382||||||||||||||||20101009000000
07522|1414||0|||178|||||07|07|02|56||||1||004387|000000||||||||||||||||20101009000000
07522|1415||0|||177|||||07|07|02|56||||1||004267|000000||||||||||||||||20101009000000
07522|1416||0|||176/2|||||07|07|02|56||||1||004394|004393||||||||||||||||20101009000000
07522|1417||0|||171|||||07|07|02|56||||1||004504|004398||||||||||||||||20101009000000
07522|1418||0|||176|||||07|07|02|56||||1||004267|000000||||||||||||||||20101009000000
07522|1419||0|||171/1|||||07|07|02|56||||1||004504|000000||||||||||||||||20101009000000
07522|1420||0|||175/1|||||07|07|02|56||||1||000000|004406||||||||||||||||20101009000000
07522|1422||0|||174/1|||||07|07|02|56||||1||004376|000000||||||||||||||||20101009000000
07522|1424||0|||174|||||07|07|02|56||||1|2|004376|004413||||||||||||||||20121011151558
07522|1425||0|||173/2|||||07|07|02|56||||1||004267|004420||||||||||||||||20101009000000
07522|1426||0|||173/1|||||07|07|02|56||||1||004382|004424||||||||||||||||20101009000000
07522|1427||0|||173|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1428||0|||182/1|||||07|07|02|56||||1||004394|004430||||||||||||||||20120119102718
07522|1429||0|||176/1|||||07|07|02|56||||1||004267|004433||||||||||||||||20101009000000
07522|1431||1|||275/1|||||07|07|02|56||||1|2|004382|004440||||||||||||||||20130418155147
07522|1432||0|||279|||||07|07|02|56||||1||004394|004441||||||||||||||||20101009000000
07522|1433||0|||279/1|||||07|07|02|56||||1||004504|004446||||||||||||||||20101009000000
07522|1434||0|||280|||||07|07|02|56||||1||004504|004453||||||||||||||||20120131131130
07522|1435||0|||284|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1436||0|||285|||||07|07|02|56||||1||004334|000000||||||||||||||||20101009000000
07522|1437||0|||285/1|||||07|07|02|56||||1||004334|000000||||||||||||||||20101009000000
07522|1438||0|||287|||||07|07|02|56||||1||004504|004467||||||||||||||||20101009000000
07522|1439||0|||287/1|||||07|07|02|56||||1||004504|004471||||||||||||||||20101009000000
07522|1440||0|||287/2|||||07|07|02|56||||1||004504|004475||||||||||||||||20101009000000
07522|1443||0|||273/1|||||07|07|02|56||||1||004703|004476||||||||||||||||20101009000000
07522|1444||0|||3|||||07|07|02|56||||1||004784|004479||||||||||||||||20101009000000
07522|1445||0|||421|||||07|07|02|56||||1||004267|000000||||||||||||||||20101009000000
07522|1446||0|||422|||||07|07|02|56||||1||004382|000000||||||||||||||||20101009000000
07522|1452||0|||96|||||07|07|02|56||||1||004387|000000||||||||||||||||20101009000000
07522|1453||0|||161/2|||||07|07|02|56||||1||004491|000000||||||||||||||||20101009000000
07522|1454||0|||164/2|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1455||0|||288|||||07|07|02|56||||1||004629|000000||||||||||||||||20101009000000
07522|1456||0|||199/1|||||07|07|02|56||||1||004504|004503||||||||||||||||20101009000000
07522|1457|56020306291|0|||188/1|||||07|07|02|56||||1||004247|000000||||||||||||||||20101009000000
07522|1458||0|||189|||||07|07|02|56||||1||004247|004510||||||||||||||||20101009000000
07522|1459||0|||190|||||07|07|02|56||||1||004784|000000||||||||||||||||20101009000000
07522|1460||0|||192|||||07|07|02|56||||1||004784|000000||||||||||||||||20101009000000
07522|1461||0|||192/1|||||07|07|02|56||||1||000000|004527||||||||||||||||20101009000000
07522|1462||0|||193|||||07|07|02|56||||1||004784|000000||||||||||||||||20101009000000
07522|1463||0|||194|||||07|07|02|56||||1||004629|000000||||||||||||||||20101009000000
07522|1464||0|||195|||||07|07|02|56||||1||004334|000000||||||||||||||||20101009000000
07522|1465||0|||196|||||07|07|02|56||||1||004784|000000||||||||||||||||20101009000000
07522|1466||0|||197|||||07|07|02|56||||1||004784|000000||||||||||||||||20101009000000
07522|1468||0|||275|||||07|07|02|56||||1||004247|000000||||||||||||||||20101009000000
07522|1469||0|||199|||||07|07|02|56||||1||004334|000000||||||||||||||||20101009000000
07522|1470||0|||273/2|||||07|07|02|56||||1||004703|000000||||||||||||||||20101009000000
07522|1471||0|||2/1|||||07|07|02|56||||1||004376|000000||||||||||||||||20101009000000
07522|1472||0|||200|||||07|07|02|56||||1|2|004267|004572||||||||||||||||20120127104129
07522|1474||0|||218/2|||||07|07|02|56||||1||000000|004578||||||||||||||||20101009000000
07522|1476||0|||249|||||07|07|02|56||||1||004725|004582||||||||||||||||20101009000000
07522|1478||0|||250|||||07|07|02|56||||1||004725|000000||||||||||||||||20101009000000
07522|1479||0|||271|||||07|07|02|56||||1||004624|000000||||||||||||||||20101009000000
07522|1480||0|||272/1|||||07|07|02|56||||1||004624|004594||||||||||||||||20101009000000
07522|1481||0|||188|||||07|07|02|56||||1||004247|000000||||||||||||||||20101009000000
07522|1482||0|||198|||||07|07|02|56||||1||004334|000000||||||||||||||||20101009000000
07522|1484||0|||145/1|||||07|07|02|56||||1||004491|000000||||||||||||||||20101009000000
07522|1485||0|||145|||||07|07|02|56||||1||004629|000000||||||||||||||||20101009000000
07522|1486||0|||144/2|||||07|07|02|56||||1||004624|000000||||||||||||||||20101009000000
07522|1487||0|||144/1|||||07|07|02|56||||1||004624|000000||||||||||||||||20101009000000
07522|1488||0|||144|||||07|07|02|56||||1||004703|000000||||||||||||||||20101009000000
07522|1489||0|||143|||||07|07|02|56||||1||004624|000000||||||||||||||||20101009000000
07522|1490||0|||142|||||07|07|02|56||||1||004629|000000||||||||||||||||20101009000000
07522|1491||0|||141|||||07|07|02|56||||1||004491|000000||||||||||||||||20101009000000
07522|1494||0|||139|||||07|07|02|56||||1||004387|000000||||||||||||||||20101009000000
07522|1495||0|||138|||||07|07|02|56||||1||004260|000000||||||||||||||||20101009000000
07522|1496||0|||146|||||07|07|02|56||||1||004394|004639||||||||||||||||20101009000000
07522|1497||0|||130|||||07|07|02|56||||1||004267|000000||||||||||||||||20101009000000
07522|1498||0|||115|||||07|07|02|56||||1||004703|004653||||||||||||||||20101009000000
07522|1499||0|||126/1|||||07|07|02|56||||1||004334|004659||||||||||||||||20101117101456
07522|1500||0|||125|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1501||0|||120|||||07|07|02|56||||1||004703|000000||||||||||||||||20101009000000
07522|1503||0|||119|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1505||0|||117/1|||||07|07|02|56||||1||000000|004674||||||||||||||||20101009000000
07522|1506||0|||117|||||07|07|02|56||||1||004334|000000||||||||||||||||20101009000000
07522|1508||0|||107|||||07|07|02|56||||1||004260|000000||||||||||||||||20101009000000
07522|1510||0|||165/2|||||07|07|02|56||||1||004504|000000||||||||||||||||20101009000000
07522|1511||0|||161/1|||||07|07|02|56||||1||004260|004694||||||||||||||||20101009000000
07522|1512||1|||131|||||07|07|02|56||||1|2|004267|004698||||||||||||||||20140207140734
07522|1513||0|||159|||||07|07|02|56||||1||004725|004702||||||||||||||||20101009000000
07522|1514||0|||155|||||07|07|02|56||||1|2|004703|004703||||||||||||||||20120726081518
07522|1515||0|||156|||||07|07|02|56||||1||004725|000000||||||||||||||||20101009000000
07522|1516||0|||156/1|||||07|07|02|56||||1||004725|000000||||||||||||||||20101009000000
07522|1517||0|||156/2|||||07|07|02|56||||1||004725|004723||||||||||||||||20101009000000
07522|1518||0|||157|||||07|07|02|56||||1||004725|000000||||||||||||||||20101009000000
07522|1519||0|||154/2|||||07|07|02|56||||1||004382|000000||||||||||||||||20101009000000
07522|1520|5602009405|0|||158|||||07|07|02|56||||1||004725|000000||||||||||||||||20101009000000
07522|1522||0|||159/1|||||07|07|02|56||||1||004725|000000||||||||||||||||20101009000000
07522|1523||0|||160|||||07|07|02|56||||1||004247|000000||||||||||||||||20101009000000
07522|1524||0|||160/1|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1525||0|||161|||||07|07|02|56||||1||004491|000000||||||||||||||||20101009000000
07522|1526||0|||146/1|||||07|07|02|56||||1||004491|004760||||||||||||||||20101009000000
07522|1527||0|||114|||||07|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1529||0|||149|||||07|07|02|56||||1||004260|000000||||||||||||||||20101009000000
07522|1530||0|||147/1|||||07|07|02|56||||1||004629|000000||||||||||||||||20101009000000
07522|1531||0|||154|||||07|07|02|56||||1||004260|000000||||||||||||||||20101009000000
07522|1532||0|||147/2|||||07|07|02|56||||1||004629|000000||||||||||||||||20101009000000
07522|1533||1|||147|||||07|07|02|56||||1|2|004376|004781||||||||||||||||20131011150117
07522|1534||0|||148/1|||||07|07|02|56||||1||004260|000000||||||||||||||||20101009000000
07522|1536||0|||150|||||07|07|02|56||||1||004491|000000||||||||||||||||20101009000000
07522|1537||0|||151/1|||||07|07|02|56||||1||004394|000000||||||||||||||||20101009000000
07522|1539||0|||152|||||07|07|02|56||||1||004256|000000||||||||||||||||20101009000000
07522|1540||0|||152/1|||||07|07|02|56||||1||004387|000000||||||||||||||||20101009000000
07522|1541||0|||153|||||07|07|02|56||||1||004382|000000||||||||||||||||20101009000000
07522|1542||0|||151|||||07|07|02|56||||1||004491|000000||||||||||||||||20101009000000
07522|1543||0|||153/1|||||07|07|02|56||||1||004394|000000||||||||||||||||20101009000000
07522|2080||0|||164/1|||||07|07|02|56||||1|2|000000|006135||||||||||||||||20110227095425
07522|2108||0|||134|||จุน-ปง||07|07|02|56||||1||000000|004783||||||||||||||||20110426132558
07522|2148||0|||136|||||07|07|02|56||||1||000000|002063||||||||||||||||20111114151004
07522|2258||1|||149/1|||||07|07|02|56||||1|2|000000|002664||||||||||||||||20130418152250
07522|2277||1|||145/2|||||07|07|02|56||||1|2|000000|004604||||||||||||||||20130617115213
07522|1544||0|||216|||||08|07|02|56||||1||005300|004820||||||||||||||||20101009000000
07522|1545||0|||252|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1547||0|||250|||||08|07|02|56||||1||004824|004824||||||||||||||||20101009000000
07522|1548||0|||243|||||08|07|02|56||||1||005014|000000||||||||||||||||20101009000000
07522|1549||0|||242|||||08|07|02|56||||1||004834|004834||||||||||||||||20101009000000
07522|1552||0|||289|||||08|07|02|56||||1||005137|000000||||||||||||||||20101009000000
07522|1555||0|||240/1|||||08|07|02|56||||1||004834|004842||||||||||||||||20121002141729
07522|1556||0|||253|||||08|07|02|56||||1||005446|004846||||||||||||||||20101009000000
